sentence,real_label,pred_label
['The'],O,O
['other'],O,O
['intangibles'],O,O
['related'],O,O
['to'],O,O
['the'],O,O
['acquisition'],O,O
['are'],O,O
['being'],O,O
['amortized'],O,O
['on'],O,O
['a'],O,O
['straight'],O,O
['-'],O,O
['line'],O,O
['basis'],O,O
['over'],O,O
['10'],B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
['.'],O,O
,,
['These'],O,O
['membership'],O,O
['assets'],O,O
['are'],O,O
['recorded'],O,O
['within'],O,O
['other'],O,O
['intangible'],O,O
['assets'],O,O
"[',']",O,O
['net'],O,O
['in'],O,O
['the'],O,O
['condensed'],O,O
['consolidated'],O,O
['balance'],O,O
['sheets'],O,O
['as'],O,O
['of'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['and'],O,O
['have'],O,O
['a'],O,O
['weighted'],O,O
['-'],O,O
['average'],O,O
['useful'],O,O
['life'],O,O
['of'],O,O
['eight'],B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['beginning'],O,O
['in'],O,O
['2020'],O,O
['.'],O,O
,,
['On'],O,O
['January'],O,O
['2'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['we'],O,O
['purchased'],O,O
['100'],B-BusinessAcquisitionPercentageOfVotingInterestsAcquired,B-BusinessAcquisitionPercentageOfVotingInterestsAcquired
['percent'],O,O
['of'],O,O
['the'],O,O
['outstanding'],O,O
['shares'],O,O
['of'],O,O
['Sonoscan'],O,O
"[',']",O,O
['Inc.'],O,O
['('],O,O
['“'],O,O
['Sonoscan'],O,O
['”'],O,O
[')'],O,O
"[',']",O,O
['an'],O,O
['Elk'],O,O
['Grove'],O,O
['Village'],O,O
"[',']",O,O
['Illinois'],O,O
['leading'],O,O
['designer'],O,O
['and'],O,O
['manufacturer'],O,O
['of'],O,O
['acoustic'],O,O
['microscopes'],O,O
['and'],O,O
['sophisticated'],O,O
['acoustic'],O,O
['micro'],O,O
['imaging'],O,O
['systems'],O,O
['used'],O,O
['in'],O,O
['a'],O,O
['variety'],O,O
['of'],O,O
['microelectronic'],O,O
"[',']",O,O
['automotive'],O,O
"[',']",O,O
['aerospace'],O,O
['and'],O,O
['industrial'],O,O
['electronic'],O,O
['assembly'],O,O
['applications'],O,O
['.'],O,O
,,
['Acquisition'],O,O
['fees'],O,O
['of'],O,O
['$'],O,O
['0'],B-BusinessCombinationAcquisitionRelatedCosts,B-BusinessCombinationAcquisitionRelatedCosts
['and'],O,O
['$'],O,O
['0'],B-BusinessCombinationAcquisitionRelatedCosts,B-BusinessCombinationAcquisitionRelatedCosts
['were'],O,O
['earned'],O,O
['by'],O,O
['the'],O,O
['Advisor'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['and'],O,O
['$'],O,O
"['123,750']",B-BusinessCombinationAcquisitionRelatedCosts,B-BusinessCombinationAcquisitionRelatedCosts
['and'],O,O
['$'],O,O
"['126,000']",B-BusinessCombinationAcquisitionRelatedCosts,B-BusinessCombinationAcquisitionRelatedCosts
['were'],O,O
['earned'],O,O
['for'],O,O
['the'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['The'],O,O
['Advisor'],O,O
"[',']",O,O
['or'],O,O
['its'],O,O
['affiliates'],O,O
"[',']",O,O
['will'],O,O
['receive'],O,O
['a'],O,O
['debt'],O,O
['financing'],O,O
['fee'],O,O
['equal'],O,O
['to'],O,O
['1.0'],O,O
['%'],O,O
['of'],O,O
['the'],O,O
['amount'],O,O
['available'],O,O
['under'],O,O
['any'],O,O
['loan'],O,O
['or'],O,O
['line'],O,O
['of'],O,O
['credit'],O,O
['originated'],O,O
['or'],O,O
['assumed'],O,O
"[',']",O,O
['directly'],O,O
['or'],O,O
['indirectly'],O,O
"[',']",O,O
['in'],O,O
['connection'],O,O
['with'],O,O
['the'],O,O
['acquisition'],O,O
"[',']",O,O
['development'],O,O
"[',']",O,O
['construction'],O,O
"[',']",O,O
['improvement'],O,O
['of'],O,O
['properties'],O,O
['or'],O,O
['other'],O,O
['permitted'],O,O
['investments'],O,O
"[',']",O,O
['which'],O,O
['will'],O,O
['be'],O,O
['in'],O,O
['addition'],O,O
['to'],O,O
['the'],O,O
['acquisition'],O,O
['fee'],O,O
['paid'],O,O
['to'],O,O
['the'],O,O
['Advisor'],O,O
['.'],O,O
,,
['The'],O,O
['aggregate'],O,O
['preliminary'],O,O
['purchase'],O,O
